ANNO,CDPELL,CDSOTSEZ,CDGRUPAR,DATAACC,ACCONTO,NRRICEV,TIMESTP
2015,60,17,000102,20151221,   265.00,2020     ,20151221213543046
2015,60,17,000107,20150801,  2960.00,1345/1383,20150724163149548
2015,60,17,000107,20150810,   135.00,1479     ,20150820145028093
2015,60,17,000120,20150801,  2250.00,1450/1/2 ,20150801165232156
2015,60,17,000170,20150514,   740.00,712/714  ,20150515105438409
2015,60,17,000191,20150619,  1640.00,947-8-9-5,20150619105144171
2015,60,17,000191,20150701,  1340.00,1184/1187,20150820150339140
2015,60,17,000191,20150801,   740.00,1344/1366,20150724075628140
2015,60,17,000191,20150802,   290.00,1441     ,20150801163006843
2015,60,17,000191,20150901,   150.00,1593     ,20150830162005343
2015,60,17,000191,20150916,   900.00,banca    ,20150916172823562
2015,60,17,000196,20150625,  2290.00,1050a 54 ,20150820155147328
2015,60,17,000237,20150620,   920.00,976/977  ,20150621143608875
2015,60,17,000237,20150903,   200.00,1618     ,20150903165918984
2015,60,17,000258,20150508,    60.00,687/689  ,20150508204724671
2015,60,17,000258,20150605,   450.00,867      ,20150605090439296
2015,60,17,000258,20150801,   920.00,1391/1393,20150724085219437
2015,60,17,000258,20150802,  1050.00,1457/1458,20150801163518187
2015,60,17,000258,20150810,   500.00,1465/1466,20150817181959437
2015,60,17,000261,20150701,  1860.00,1126/1131,20150627172745812
2015,60,17,000261,20150801,  1750.00,1352/1370,20150724080939109
2015,60,17,000264,20150625,   920.00,1056-1058,20150629092542859
2015,60,17,000271,20150801,   570.00,1367/1390,20150724083441531
2015,60,17,000271,20150806,   150.00,1462     ,20150817182913343
2015,60,17,000280,20150507,   450.00,676      ,20150507175617695
2015,60,17,000280,20150606,   920.00,878/879  ,20150606164716140
2015,60,17,000280,20150717,  1350.00,banca    ,20150717102027812
2015,60,17,000280,20151004,   450.00,1836     ,20151005110613140
2015,60,17,000290,20150623,  2745.00,1012a1019,20150623103918140
2015,60,17,000290,20150701,  2610.00,1172/1180,20150630143634437
2015,60,17,000290,20150721,   850.00,f.a disp.,20150828104904421
2015,60,17,000290,20150801,   550.00,1340/1353,20150724083145000
2015,60,17,000290,20150827,   250.00,f.a disp.,20150828112103828
2015,60,17,000290,20150828,   800.00,1585     ,20150828110326671
2015,60,17,000292,20150507,   450.00,673      ,20150827081857046
2015,60,17,000292,20150623,   450.00,1008     ,20150623094258250
2015,60,17,000326,20150703,   265.00,1194/1195,20150703154407387
2015,60,17,000341,20150604,   450.00,865      ,20150604171102796
2015,60,17,000341,20150701,   450.00,1137     ,20150628161910484
2015,60,17,000341,20150702,   900.00,1189     ,20150908102446250
2015,60,17,000341,20150707,   900.00,1241/1242,20150707173013093
2015,60,17,000341,20150801,  1165.00,1385/1387,20150724085017953
2015,60,17,000344,20150623,   450.00,1011     ,20150623172554500
2015,60,17,000344,20150701,   450.00,1132     ,20150825162248890
2015,60,17,000344,20150801,   280.00,1384     ,20150724084900812
2015,60,17,000344,20150810,   120.00,1464     ,20150818095009125
2015,60,17,000534,20150801,   820.00,1372/1375,20150724084239062
2015,60,17,000534,20150811,  1635.00,1486/1492,20150817180833828
2015,60,17,000534,20151217,   530.00,1998     ,20151217153636921
2015,60,17,000625,20150424,   900.00,632      ,20150424153107281
2015,60,18,000018,20150801,   960.00,1380/1381,20150724084728796
2015,60,19,000094,20150801,   290.00,1379     ,20150724084600578
2015,61,01,000001,20150622,   150.00,banca    ,20150909142705875
2015,61,01,000001,20150811,   265.00,1495     ,20150817171100546
2015,61,04,000004,20150618,   400.00,940      ,20150618174836687
2015,61,04,000004,20150701,   480.00,1181     ,20150630150812187
2015,61,04,000004,20150702,    80.00,1190     ,20150702170212921
2015,61,04,000004,20150903,   180.00,banca    ,20150907174752265
2015,61,07,000147,20150810,  1240.00,1472/1474,20150817170853593
2015,61,07,000345,20150828,   480.00,banca    ,20150830173642500
2015,61,07,000345,20151112,   920.00,banca    ,20151112143144078
2015,61,13,000013,20150507,   820.00,banca    ,20150509084728000
2015,61,17,000003,20150502,    60.00,649/650  ,20150712165403171
2015,61,17,000003,20150712,  3600.00,1281/1291,20150712170402953
2015,61,17,000017,20150707,   150.00,1250     ,20150707223724312
2015,61,17,000017,20150716,   215.00,banca    ,20150716102737390
2015,61,17,000017,20150717,   450.00,banca    ,20150717102349703
2015,61,17,000017,20150721,   450.00,banca    ,20150721144550890
2015,61,17,000017,20150728,  1440.00,banca    ,20150826104830625
2015,61,17,000017,20150801,   240.00,1436     ,20150731162502924
2015,61,17,000017,20150803,   215.00,banca    ,20150818103037000
2015,61,17,000017,20150811,  1305.00,1500/1506,20150817171338437
2015,61,17,000031,20150411,   170.00,572      ,20150411103320250
2015,61,17,000031,20150413,   450.00,banca    ,20150826112951859
2015,61,17,000031,20150505,  1000.00,656/657  ,20150505165712593
2015,61,17,000031,20150613,   550.00,302/903  ,20150613105453796
2015,61,17,000031,20150704,   100.00,1216     ,20150704110048093
2015,61,17,000040,20150604,   300.00,855/856  ,20150604112833400
2015,61,17,000040,20150611,   290.00,896      ,20150611204228953
2015,61,17,000040,20150801,   450.00,1336     ,20150721152235437
2015,61,17,000040,20150811,   150.00,1505     ,20150817173125000
2015,61,17,000059,20150411,   200.00,576      ,20150411151440687
2015,61,17,000059,20150712,   250.00,1285     ,20150712170925062
2015,61,17,000080,20150712,   450.00,1284     ,20150712170847265
2015,61,17,000092,20150801,   980.00,1322/1324,20150721091008187
2015,61,17,000092,20150811,    50.00,1496/1497,20150817173718937
2015,61,17,000102,20150811,   425.00,1498/1499,20150817173842671
2015,61,17,000102,20151221,   265.00,2020     ,20151221213612125
2015,61,17,000107,20150712,   450.00,1290     ,20150712171111078
2015,61,17,000107,20150810,   585.00,1478/1480,20150826151845843
2015,61,17,000163,20150720,   105.00,banca    ,20150720114058953
2015,61,17,000170,20150707,   920.00,1225/1239,20150707154658890
2015,61,17,000191,20150702,   500.00,1188     ,20150702100201968
2015,61,17,000191,20160201,   200.00,206      ,20160129104716359
2015,61,17,000191,20160628,   200.00,1041     ,20160628153628015
2015,61,17,000237,20150903,   200.00,1618     ,20150903170018203
2015,61,17,000258,20150615,   250.00,921/923  ,20150615104922250
2015,61,17,000258,20150716,   670.00,1304/1308,20150826155140968
2015,61,17,000258,20150801,   300.00,1459     ,20150801163716250
2015,61,17,000258,20150810,   545.00,1469/1475,20150817182359281
2015,61,17,000258,20150902,   450.00,1603     ,20150902101633937
2015,61,17,000261,20150901,   265.00,1595     ,20150830161924640
2015,61,17,000264,20150615,   125.00,922      ,20150615104952843
2015,61,17,000271,20150523,   920.00,756/757  ,20150826160652531
2015,61,17,000271,20150618,   110.00,941      ,20150826154532046
2015,61,17,000280,20150606,   450.00,877      ,20150606161413890
2015,61,17,000280,20150707,   135.00,1248     ,20150707212951781
2015,61,17,000280,20150712,   450.00,1282     ,20150908115145781
2015,61,17,000290,20150828,  1460.00,1591     ,20150828113219250
2015,61,17,000292,20150523,   730.00,763/765  ,20150524203557568
2015,61,17,000292,20150609,   695.00,887/889  ,20150827083223609
2015,61,17,000292,20150712,   620.00,1283/1286,20150712170620812
2015,61,17,000292,20151020,   290.00,1889     ,20151020103719984
2015,61,17,000326,20150703,   300.00,1196/1198,20150703154259652
2015,61,17,000326,20150811,   110.00,1490     ,20150818094444906
2015,61,17,000341,20150425,   330.00,634/635  ,20150425093026765
2015,61,17,000341,20150701,   170.00,1170/1171,20150629152148406
2015,61,17,000341,20150707,  1350.00,1241/1245,20150707173114843
2015,61,17,000341,20150712,   450.00,1287     ,20150712171013562
2015,61,17,000341,20160207,   240.00,banca    ,20160212104228296
2015,61,17,000344,20150509,   665.00,690/692  ,20150706160103515
2015,61,17,000344,20150612,   450.00,banca    ,20150612161321640
2015,61,17,000344,20150615,  1590.00,banca    ,20150908144350687
2015,61,17,000344,20150616,   450.00,banca    ,20150616112349953
2015,61,17,000344,20150617,  1790.00,banca    ,20150618181645500
2015,61,17,000344,20150619,   450.00,banca    ,20150622113954515
2015,61,17,000344,20150624,  1190.00,banca    ,20150630142912796
2015,61,17,000344,20150625,   900.00,banca    ,20150707201908390
2015,61,17,000344,20150701,   600.00,1133/1134,20150627172937109
2015,61,17,000344,20150703,   740.00,banca    ,20150706140806125
2015,61,17,000344,20150704,   450.00,1221     ,20150704152540703
2015,61,17,000344,20150706,   450.00,banca    ,20150706134652531
2015,61,17,000344,20150707,   575.00,banca    ,20150707213242765
2015,61,17,000344,20150708,   490.00,1246/7/9 ,20150707223655609
2015,61,17,000344,20150709,   275.00,banca    ,20150710173930565
2015,61,17,000344,20150711,   125.00,banca 8/7,20150716100606953
2015,61,17,000344,20150714,   450.00,banca    ,20150716104050796
2015,61,17,000344,20150716,   365.00,banca    ,20150716102551125
2015,61,17,000344,20150717,   125.00,1315     ,20150716162205500
2015,61,17,000344,20150718,   240.00,banca    ,20150717102951593
2015,61,17,000344,20150727,   150.00,banca    ,20150727142647968
2015,61,17,000344,20150810,   275.00,148171482,20150827164651250
2015,61,17,000344,20150903,    65.00,1618     ,20150908145039578
2015,61,17,000344,20150909,   450.00,banca    ,20150909112700796
2015,61,17,000344,20150916,   150.00,banca    ,20150916172332359
2015,61,17,000344,20151020,   190.00,banca    ,20151020155502937
2015,61,17,000534,20150521,   750.00,751      ,20150521172538921
2015,61,17,000534,20150811,  2260.00,1484/1501,20150817181055687
2015,61,28,000641,20151112,   820.00,banca    ,20151112143703046
2015,62,01,000001,20150925,    60.00,1814     ,20150925104535828
2015,62,01,000001,20150929,   810.00,banca    ,20150929080046250
2015,62,04,000004,20150814,   100.00,1511     ,20150929091311211
2015,62,04,000004,20151202,   265.00,banm     ,20151202140707546
2015,62,04,000071,20151202,   510.00,banca    ,20151202141152046
2015,62,04,000198,20151202,   985.00,banca    ,20151202141450656
2015,62,07,000345,20150317,   470.00,banca    ,20150317113222453
2015,62,15,000015,20150703,   960.00,banca    ,20150909141546218
2015,62,15,000015,20150814,   135.00,1516     ,20150817172949046
2015,62,17,000003,20150728,   450.00,banca    ,20150818104546781
2015,62,17,000003,20150730,   450.00,banca    ,20150818104002906
2015,62,17,000003,20150801,   740.00,1409     ,20150727111055390
2015,62,17,000013,20150321,   120.00,416      ,20150526165219921
2015,62,17,000013,20150519,   450.00,733      ,20150519165913109
2015,62,17,000013,20150707,   350.00,1240     ,20150827121049843
2015,62,17,000017,20150526,    20.00,778      ,20150526083818250
2015,62,17,000017,20150716,   135.00,banca    ,20150929151008359
2015,62,17,000017,20150728,   730.00,banca    ,20150920155714531
2015,62,17,000017,20150802,   920.00,1411/1412,20151024142527562
2015,62,17,000017,20150803,   725.00,1427/8/34,20150731090111015
2015,62,17,000017,20150817,   100.00,1545     ,20150817173034031
2015,62,17,000017,20150903,   110.00,1615     ,20150903163409875
2015,62,17,000017,20151015,   135.00,1871     ,20151015144448000
2015,62,17,000031,20150411,   730.00,571/3/4  ,20150411102526562
2015,62,17,000031,20150505,   150.00,658      ,20150505165746218
2015,62,17,000031,20150523,   240.00,771      ,20151003154218856
2015,62,17,000031,20150613,   440.00,904      ,20150613105255906
2015,62,17,000031,20150704,   900.00,1217/1218,20150704105950578
2015,62,17,000031,20150711,   900.00,1279/1280,20150711211655968
2015,62,17,000031,20150714,   150.00,banca    ,20150716103932218
2015,62,17,000031,20150716,   450.00,1314     ,20150716153330328
2015,62,17,000031,20150724,   845.00,banca    ,20150724155114517
2015,62,17,000031,20150728,   900.00,banca    ,20150818104330578
2015,62,17,000031,20150801,   340.00,1406/1420,20150727111256468
2015,62,17,000040,20150519,   450.00,741      ,20150519165405171
2015,62,17,000040,20150526,   450.00,779      ,20150526151159453
2015,62,17,000040,20150811,   450.00,1508     ,20150817173238328
2015,62,17,000040,20151117,   135.00,banca    ,20151123114131328
2015,62,17,000054,20151216,   110.00,banca    ,20151217114033765
2015,62,17,000080,20150620,   110.00,990      ,20150914103129515
2015,62,17,000102,20150627,   535.00,1120/1121,20150627152221703
2015,62,17,000102,20150801,  1090.00,1398/1401,20150725153932000
2015,62,17,000102,20150814,   390.00,1514/1528,20150817173958968
2015,62,17,000102,20150926,   845.00,1817/1818,20150926153902090
2015,62,17,000107,20150908,   450.00,1666     ,20150914100130062
2015,62,17,000113,20150620,   130.00,990      ,20150914103439781
2015,62,17,000113,20150801,   125.00,1431     ,20150730164630156
2015,62,17,000113,20150814,   265.00,1519     ,20150817174504250
2015,62,17,000113,20150816,   240.00,banca    ,20150828165012703
2015,62,17,000113,20150901,   290.00,1592     ,20150830162040765
2015,62,17,000113,20150903,  1135.00,1607/1608,20150914104239281
2015,62,17,000120,20150801,   450.00,1453     ,20150801165304671
2015,62,17,000122,20150801,   290.00,1437     ,20150801164759406
2015,62,17,000122,20150814,   265.00,1515     ,20150817174709906
2015,62,17,000163,20150609,  1350.00,banca    ,20150609140757984
2015,62,17,000163,20150630,   450.00,banca    ,20150630143215593
2015,62,17,000163,20150714,   450.00,1295     ,20150714100646218
2015,62,17,000163,20150731,   110.00,banca    ,20151112144834468
2015,62,17,000163,20150801,   850.00,1319/1423,20150920161815562
2015,62,17,000163,20150802,  1640.00,140/1444 ,20150801163202453
2015,62,17,000163,20150814,   720.00,1512/538/,20150817174919218
2015,62,17,000163,20150911,   450.00,1683     ,20150911170226703
2015,62,17,000163,20151110,   150.00,banca    ,20151110142930140
2015,62,17,000163,20151112,   740.00,banca    ,20151112143359328
2015,62,17,000163,20151120,   510.00,banca    ,20151123113857921
2015,62,17,000170,20150407,   450.00,513      ,20150409172606500
2015,62,17,000170,20150502,   150.00,651      ,20150711212840093
2015,62,17,000170,20150711,   280.00,1278     ,20150711211731593
2015,62,17,000170,20150813,   270.00,1509/1510,20150817175203781
2015,62,17,000170,20150827,   240.00,1579     ,20150827152453140
2015,62,17,000191,20150801,   290.00,1419     ,20150727111447250
2015,62,17,000196,20150723,   450.00,banca    ,20150723153929781
2015,62,17,000196,20150801,   450.00,1426     ,20150728162544984
2015,62,17,000196,20150916,   450.00,banca    ,20150916172851593
2015,62,17,000237,20151102,   135.00,1911     ,20151101160058265
2015,62,17,000251,20150814,   135.00,1532     ,20150817180503453
2015,62,17,000258,20150428,   450.00,banca    ,20150830152420796
2015,62,17,000258,20150605,   450.00,banca    ,20150830153928515
2015,62,17,000258,20150701,   900.00,1135/1136,20150627173018546
2015,62,17,000258,20150716,   135.00,1309     ,20150716113123031
2015,62,17,000258,20150817,  2405.00,1468/1549,20150817182550890
2015,62,17,000258,20150901,    12.00,1602     ,20150901171523250
2015,62,17,000258,20150908,    28.00,1661     ,20150908150650515
2015,62,17,000258,20151006,    20.00,1848     ,20151006154141686
2015,62,17,000258,20151015,    20.00,1870     ,20151015110308625
2015,62,17,000258,20151022,    20.00,1893     ,20151022102417890
2015,62,17,000258,20151024,    20.00,1897     ,20151028205538890
2015,62,17,000258,20151026,    25.00,1898     ,20151026095434171
2015,62,17,000258,20151102,    10.00,1907     ,20151031090728031
2015,62,17,000258,20151201,    70.00,1940     ,20151130104046218
2015,62,17,000261,20150801,   450.00,1407     ,20150725162204468
2015,62,17,000264,20150801,   290.00,1410     ,20150827112826875
2015,62,17,000265,20150606,   450.00,880      ,20150606173422046
2015,62,17,000265,20150817,   220.00,1553     ,20150817182732703
2015,62,17,000271,20150523,   900.00,758/759  ,20150524204026287
2015,62,17,000280,20150708,   290.00,banca    ,20150708141751281
2015,62,17,000280,20150717,  1800.00,banca    ,20150717102158046
2015,62,17,000280,20150801,   450.00,1328     ,20150720101344984
2015,62,17,000280,20150802,  1370.00,1414/1421,20150830155123578
2015,62,17,000280,20150814,   920.00,1534/1535,20151008104400312
2015,62,17,000280,20150908,   450.00,banca    ,20151008104221421
2015,62,17,000280,20151004,   450.00,1837     ,20151005110646578
2015,62,17,000290,20150721,   100.00,f.a dispo,20150721154558656
2015,62,17,000290,20150801,   640.00,1341     ,20150721154332343
2015,62,17,000290,20150825,   270.00,banca    ,20150827094808734
2015,62,17,000290,20150828,   290.00,1585     ,20150828113321796
2015,62,17,000290,20151013,   135.00,banca    ,20151013081807312
2015,62,17,000292,20150514,   100.00,716      ,20150514231217937
2015,62,17,000292,20150801,    60.00,1329/1331,20150720110856281
2015,62,17,000292,20150802,   920.00,1438/1439,20150801163832828
2015,62,17,000292,20150903,  4605.00,1614     ,20151020101743000
2015,62,17,000292,20151020,  1205.00,1890     ,20151020103758796
2015,62,17,000301,20150509,   200.00,693      ,20150509174537281
2015,62,17,000301,20150512,   450.00,708      ,20150512163200625
2015,62,17,000301,20150526,   200.00,781      ,20150526164210031
2015,62,17,000301,20150604,    20.00,864      ,20151016090814671
2015,62,17,000301,20150716,   950.00,1310/1312,20150716144203406
2015,62,17,000317,20150917,    50.00,1791     ,20150917095442906
2015,62,17,000341,20150411,   450.00,579      ,20150411160638343
2015,62,17,000341,20150814,   125.00,1520     ,20150818094737437
2015,62,17,000341,20150929,  1350.00,1823     ,20150929162555234
2015,62,17,000377,20150701,   450.00,banca    ,20150921094930218
2015,62,17,000377,20150702,   450.00,1193     ,20150702170920828
2015,62,17,000534,20150424,    20.00,631      ,20150424105631125
2015,62,17,000534,20150506,   480.00,banca    ,20150506222749609
2015,62,17,000534,20151107,   130.00,1919     ,20151107162217503
2015,62,17,000625,20150801,   260.00,1413     ,20150727111132406
2015,62,17,000625,20151117,   135.00,banca    ,20151123114026359
2015,62,17,000661,20150710,   290.00,1268     ,20150710155315002
2015,62,17,000662,20150730,   450.00,banca    ,20150818103651484
2015,62,20,000174,20150801,   275.00,1424     ,20150727110649890
2015,64,17,000122,20150814,   265.00,1515     ,20150817174744750
2015,64,17,000237,20150124,   125.00,166      ,20150124115135531
2015,64,17,000237,20151102,   135.00,1912     ,20151101161437203
2015,64,17,000280,20150801,   745.00,1395     ,20150723165712250
2015,64,17,000341,20150702,   900.00,1189     ,20150702164518218
2015,66,05,000005,20150708, 25000.00,banca    ,20150717103706703
2015,66,15,000015,20150627,   560.00,1063     ,20150627082443062
2015,66,17,000017,20151005,  6875.00,banca    ,20151006134705937
2015,66,17,000237,20150811,   200.00,1502     ,20150817175415515
2015,66,17,000301,20150710,   500.00,banca    ,20150716101029484
2015,66,22,000022,20151006,   720.00,banca    ,20151006115849796
2015,66,23,000023,20150716,  7500.00,banca    ,20150717103407140
2015,71,04,000004,20151202,   700.00,banca    ,20151202141601734
2015,71,11,000011,20151112,   700.00,banca    ,20151124150746250
2015,71,14,000242,20150523,    60.00,561      ,20150604214157606
2015,71,14,000242,20150905,   140.00,1625     ,20150905154520693
2015,71,14,000242,20150927,   255.00,1819     ,20150927204854281
2015,71,15,000015,20151103,   140.00,banca    ,20151103085422781
2015,71,17,000017,20150524,   140.00,773      ,20150524201837193
2015,71,17,000017,20150527,   280.00,821/822  ,20150527211355984
2015,71,17,000017,20150603,   390.00,banca    ,20150604214745802
2015,71,17,000017,20150605,   750.00,870/873  ,20150828095321250
2015,71,17,000017,20150609,   140.00,892      ,20150609212659687
2015,71,17,000017,20150611,   140.00,900      ,20150611224114952
2015,71,17,000017,20150618,   140.00,943      ,20150619075724906
2015,71,17,000102,20150603,  1150.00,843-845  ,20150725153611937
2015,71,17,000102,20150605,   110.00,872      ,20150609213201703
2015,71,17,000120,20150401,    60.00,121      ,20150604151923546
2015,71,17,000120,20150604,   840.00,862      ,20150604152449078
2015,71,17,000137,20150618,   140.00,942      ,20150619075649234
2015,71,17,000163,20150611,   710.00,897/899  ,20150611212308562
2015,71,17,000191,20150527,   250.00,817      ,20150527104822390
2015,71,20,000020,20151015,   140.00,banca    ,20151210155930500
2015,71,20,000178,20151015,   140.00,banca    ,20151016092743250
2015,71,22,000022,20151006,   140.00,banca    ,20151006120005828
2015,71,23,000167,20151007,   345.00,banca    ,20151007090353171
2015,73,03,000003,20150327,  1000.00,banca    ,20150331171142216
2015,73,03,000003,20150328,  1000.00,514      ,20150409112412578
2015,73,03,000003,20150411,  1755.00,548/556  ,20150411111136390
2015,73,15,000015,20150411,   420.00,557/567  ,20150411110045968
2015,73,17,000017,20150411,   100.00,568/569  ,20150411110319968
2015,73,17,000031,20150110,    40.00,1 /2     ,20150411113745765
2015,73,17,000031,20150411,   155.00,565      ,20150411110857875
2015,73,17,000031,20150416,  1110.00,600      ,20150416155809515
2015,73,17,000237,20150411,   110.00,580      ,20150411163930515
2015,73,17,000258,20150605,   200.00,868      ,20150605094732781
2015,73,17,000271,20150411,   175.00,564      ,20150411110933953
2015,73,17,000280,20150411,   340.00,551/553  ,20150411111242250
2015,73,17,000625,20150411,   230.00,561/563  ,20150411110650593
2015,74,03,000003,20150627,   570.00,1069/1079,20150630162421796
2015,74,04,000004,20150609,   735.00,banca    ,20150711103049109
2015,74,08,000247,20150611,   250.00,893      ,20150711103507828
2015,74,11,000027,20150627,   530.00,1066/1067,20150630162610281
2015,74,11,000110,20150527,   265.00,805      ,20150528155821668
2015,74,17,000017,20150527,   385.00,790/811  ,20150528152708356
2015,74,17,000102,20150625,   530.00,1062     ,20150625164200765
2015,74,17,000107,20150527,   265.00,812      ,20150528153807528
2015,74,17,000113,20150527,   100.00,783      ,20150528151258028
2015,74,17,000120,20150527,   540.00,798/808/9,20150528155017668
2015,74,17,000120,20150627,   265.00,1080     ,20150630161053203
2015,74,17,000163,20150527,   270.00,791/792  ,20150528153552074
2015,74,17,000163,20150627,   265.00,1071     ,20150630162102515
2015,74,17,000163,20150915,   285.00,1740     ,20150915111022484
2015,74,17,000170,20140527,   670.00,785/87/89,20150528152010434
2015,74,17,000237,20150627,   500.00,1123     ,20150630144515953
2015,74,17,000258,20150605,   300.00,869      ,20150605094814265
2015,74,17,000258,20150627,   220.00,1068     ,20150630162501000
2015,74,17,000261,20150527,   530.00,799/800  ,20150528155428715
2015,74,17,000261,20150627,   135.00,1072     ,20150630162016734
2015,74,17,000265,20150627,   530.00,1083/1084,20150630160706296
2015,74,17,000271,20150527,   480.00,794/795  ,20150528172216778
2015,74,17,000271,20150627,   365.00,1073     ,20150630161946093
2015,74,17,000280,20150527,   400.00,793/784  ,20150528151541324
2015,74,17,000290,20150527,   500.00,801      ,20150528155525871
2015,74,17,000290,20150627,   665.00,1074/1081,20150630160959781
2015,74,17,000326,20150627,   150.00,1086     ,20150630160343890
2015,74,17,000341,20150527,   440.00,796/797  ,20150528154343028
2015,74,17,000344,20150527,   265.00,806      ,20150528160052684
2015,74,17,000534,20150527,   535.00,803/807  ,20150820124809421
2015,74,17,000534,20150627,   765.00,1087/1088,20150630153957546
2015,74,17,000534,20151010,   530.00,1861     ,20151010172321843
2015,76,17,000662,20150616,  1200.00,933/934  ,20150616172425281
2015,76,17,000662,20150801,  1855.00,1327/1455,20150801164721109
2015,76,17,000662,20150827,    90.00,1582     ,20150827154746906
2015,80,17,000113,20150903,   125.00,1609/1610,20150903094553593
2015,81,17,000237,20151102,  1913.00,130      ,20151101161521671
2016,03,17,000264,20151217,   200.00,2003     ,20160208112754984
2016,03,17,000264,20160206,   450.00,254      ,20160206180426703
2016,03,17,000290,20160108,  1000.00,63       ,20160114111121375
2016,03,17,000290,20160209,  2312.00,280/286  ,20160210090138250
2016,21,17,000341,20161122,    20.00,1803     ,20161122153547765
2016,23,17,000120,20161001,    70.00,1682     ,20160929161506937
2016,25,08,000247,20170119,   590.00,91       ,20170124164942558
2016,25,17,000017,20170107,  1395.00,banca    ,20170107161617861
2016,25,17,000017,20170117,   475.00,banca    ,20170117095805875
2016,25,17,000017,20170118,   295.00,106      ,20170125161707531
2016,25,17,000017,20170119,   360.00,66/67    ,20170124162805074
2016,25,17,000031,20170119,   590.00,88       ,20170124164607683
2016,25,17,000040,20170119,   285.00,93       ,20170124165052980
2016,25,17,000102,20170119,   550.00,82/84/120,20170124153122449
2016,25,17,000113,20170119,   430.00,80/87    ,20170124163411542
2016,25,17,000122,20170116,   370.00,36       ,20170116095230859
2016,25,17,000170,20161217,   300.00,1880     ,20161217171754812
2016,25,17,000170,20170119,   180.00,100      ,20170124165446355
2016,25,17,000237,20170117,   475.00,banca    ,20170117095920125
2016,25,17,000258,20161207,   750.00,1852/1854,20161207114512873
2016,25,17,000258,20161220,   365.00,1884     ,20161220115135484
2016,25,17,000258,20170110,   400.00,117      ,20170125180811187
2016,25,17,000258,20170112,   460.00,10       ,20170124150613308
2016,25,17,000258,20170115,   100.00,61       ,20170125180000062
2016,25,17,000258,20170116,   820.00,109      ,20170125175629781
2016,25,17,000258,20170118,    80.00,3        ,20170116095327953
2016,25,17,000258,20170119,   810.00,73/77    ,20170124150113121
2016,25,17,000258,20170120,   450.00,79       ,20170124163225089
2016,25,17,000258,20170125,    60.00,3        ,20170125180619312
2016,25,17,000258,20170202,    70.00,210      ,20170202081331421
2016,25,17,000264,20170119,  1460.00,110/113  ,20170125203332531
2016,25,17,000271,20170119,   285.00,88       ,20170124164451667
2016,25,17,000290,20170105,   310.00,banca    ,20170107171244821
2016,25,17,000290,20170118,   485.00,60/65/107,20170125204455359
2016,25,17,000290,20170119,   620.00,60/63/65 ,20170124162450855
2016,25,17,000292,20170112,   420.00,17       ,20170125210647125
2016,25,17,000292,20170117,   410.00,95       ,20170124165208339
2016,25,17,000292,20170118,   430.00,85/86    ,20170124164235277
2016,25,17,000292,20170119,   600.00,78       ,20170124163049167
2016,25,17,000301,20170119,   460.00,115      ,20170125205227375
2016,25,17,000326,20170119,   300.00,62       ,20170124162058261
2016,25,17,000660,20170119,   180.00,99       ,20170124165330683
2016,25,17,000661,20170110,   120.00,2        ,20170116095422875
2016,25,18,000018,20170119,   730.00,101/102  ,20170124165606589
2016,25,23,000339,20170119,   240.00,115      ,20170125205820937
2016,28,17,000264,20160312,   100.00,409      ,20160312180007515
2016,28,17,000290,20160220,   100.00,308      ,20160220145424875
2016,29,04,000004,20170117,  1880.00,banca    ,20170119105707515
2016,29,08,000247,20161119,   460.00,1798     ,20161124150431046
2016,29,08,000247,20161222,   260.00,1893     ,20161222171854587
2016,29,09,000009,20170124,   100.00,banca    ,20170126110518015
2016,29,11,000011,20170117,   360.00,banca    ,20170119110010265
2016,29,14,000014,20161216,   500.00,banca    ,20161219081237031
2016,29,16,000016,20170118,   350.00,banca    ,20170119105625890
2016,29,17,000003,20161209,  1340.00,1859     ,20161209110416949
2016,29,17,000017,20161206,   250.00,1849/1850,20161206213434843
2016,29,17,000017,20161208,  1533.00,1857     ,20170126113117687
2016,29,17,000031,20170114,   820.00,29       ,20170114164801640
2016,29,17,000040,20161209,  2740.00,1861     ,20161215133911062
2016,29,17,000054,20161215,   400.00,1875     ,20170124113536953
2016,29,17,000059,20170204,   400.00,215      ,20170206083235359
2016,29,17,000092,20161203,   200.00,1832     ,20161203142214421
2016,29,17,000102,20161105,   200.00,1776     ,20161110163920234
2016,29,17,000102,20161115,   200.00,1792     ,20161115161945984
2016,29,17,000102,20161203,   100.00,1836     ,20161203150150062
2016,29,17,000113,20161212,   535.00,1873     ,20170124112707062
2016,29,17,000120,20161122,   640.00,1802     ,20161122152609359
2016,29,17,000120,20161203,   100.00,1833     ,20161203143857593
2016,29,17,000122,20161212,   706.00,1868     ,20161215133439125
2016,29,17,000137,20161115,   100.00,1789     ,20161115155345765
2016,29,17,000137,20161118,   100.00,1796     ,20161129151823875
2016,29,17,000137,20161212,    40.00,1867     ,20161215133542546
2016,29,17,000163,20161112,    10.00,1788     ,20161114081205765
2016,29,17,000163,20170114,    25.00,35       ,20170116095512312
2016,29,17,000170,20161206,   200.00,1847     ,20161206103002296
2016,29,17,000191,20161203,   351.00,1835     ,20161203144525250
2016,29,17,000196,20161220,   760.00,1889     ,20170120092422640
2016,29,17,000214,20161203,   200.00,1839     ,20161203160058921
2016,29,17,000237,20170107,   545.00,1        ,20170107154652488
2016,29,17,000258,20161128,    32.00,1818     ,20161128103830359
