ANNO,CDPELL,CDBUS,FLAGAR,POSTO,CDSOCMZ,TMESTP
2012,22,2,A,001,000001365,20120710150543843
2012,22,2,A,002,000001336,20120710150547343
2012,22,2,A,003,000010053,20120710150551187
2012,22,2,A,004,000003604,20120710150555312
2012,22,2,A,005,000004059,20120710152346421
2012,22,2,A,006,000001324,20120710152349531
2012,22,2,A,007,000001322,20120710152353187
2012,22,2,A,008,000001326,20120710152356187
2012,22,2,A,009,000001713,20120710152359250
2012,22,2,A,010,000002735,20120710152405156
2012,22,2,A,011,000001337,20120710152409062
2012,22,2,A,012,000001330,20120710152413406
2012,22,2,A,013,000003605,20120710152417843
2012,22,2,A,014,000001698,20120710152424218
2012,22,2,A,015,000004324,20120710152431984
2012,22,2,A,016,000001184,20120710152438890
2012,22,2,A,017,000008506,20120710152445156
2012,22,2,A,018,000001335,20120710152451796
2012,22,2,A,019,000009135,20120710152457703
2012,22,2,A,020,000001716,20120710152505937
2012,22,2,A,021,000001714,20120710152513000
2012,22,2,A,022,000001318,20120710152520312
2012,22,2,A,023,000009948,20120710152526453
2012,22,2,A,024,000001755,20120710152535968
2012,22,2,A,025,000001736,20120710152546890
2012,22,2,A,026,000007073,20120710152555953
2012,22,2,A,027,000001319,20120710152605078
2012,22,2,A,028,000002266,20120710152611828
2012,22,2,A,029,000001320,20120710152621250
2012,22,2,A,030,000001740,20120710152628156
2012,22,2,A,031,000007907,20120710152634781
2012,22,2,A,032,000002923,20120710152641546
2012,22,2,A,033,000001549,20120710152646234
2012,22,2,A,034,000001548,20120710152703328
2012,22,2,A,035,000003909,20120710152712593
2012,22,2,A,036,000003911,20120710152715421
2012,22,2,A,037,000003908,20120710152718296
2012,22,2,A,038,000009098,20120710152740437
2012,22,2,A,039,000001966,20120710152745890
2012,22,2,A,040,000006269,20120710152749296
2012,22,2,A,043,000002312,20120710152810359
2012,22,2,A,044,000007588,20120710152813562
2012,22,2,A,045,000008997,20120710152816078
2012,22,2,A,046,000001160,20120710152819515
2012,22,2,A,047,000002734,20120710152822328
2012,22,2,A,048,000008996,20120710152825656
2012,22,2,A,049,000003927,20120710152828593
2012,22,2,A,050,000001513,20120710152831921
2012,22,2,A,051,000001126,20120710152835343
2012,22,2,A,052,000003882,20120710152838359
2012,22,2,R,001,000001365,20120710150543843
2012,22,2,R,002,000001336,20120710150547343
2012,22,2,R,003,000010053,20120710150551187
2012,22,2,R,004,000003604,20120710150555312
2012,22,2,R,005,000004059,20120710152346421
2012,22,2,R,006,000001324,20120710152349531
2012,22,2,R,007,000001322,20120710152353187
2012,22,2,R,008,000001326,20120710152356187
2012,22,2,R,009,000001713,20120710152359250
2012,22,2,R,010,000002735,20120710152405156
2012,22,2,R,011,000001337,20120710152409062
2012,22,2,R,012,000001330,20120710152413406
2012,22,2,R,013,000003605,20120710152417843
2012,22,2,R,014,000001698,20120710152424218
2012,22,2,R,015,000004324,20120710152431984
2012,22,2,R,016,000001184,20120710152438890
2012,22,2,R,017,000008506,20120710152445156
2012,22,2,R,018,000001335,20120710152451796
2012,22,2,R,019,000001716,20120710152505937
2012,22,2,R,020,000001714,20120710152513000
2012,22,2,R,021,000001318,20120710152520312
2012,22,2,R,022,000001755,20120710152535968
2012,22,2,R,023,000001319,20120710152605078
2012,22,2,R,024,000002266,20120710152611828
2012,22,2,R,025,000001320,20120710152621250
2012,22,2,R,026,000001740,20120710152628156
2012,22,2,R,027,000007907,20120710152634796
2012,22,2,R,028,000002923,20120710152641562
2012,22,2,R,029,000001549,20120710152646234
2012,22,2,R,030,000001548,20120710152703328
2012,22,2,R,031,000003909,20120710152712593
2012,22,2,R,032,000003911,20120710152715421
2012,22,2,R,033,000003908,20120710152718296
2012,22,2,R,034,000001966,20120710152745890
2012,22,2,R,035,000006269,20120710152749296
2012,22,2,R,037,000002312,20120710152810359
2012,22,2,R,038,000007588,20120710152813562
2012,22,2,R,039,000008997,20120710152816078
2012,22,2,R,040,000001160,20120710152819515
2012,22,2,R,041,000002734,20120710152822328
2012,22,2,R,042,000008996,20120710152825656
2012,22,2,R,043,000003927,20120710152828593
2012,22,2,R,044,000001513,20120710152831921
2012,22,2,R,045,000001126,20120710152835343
2012,22,2,R,046,000003882,20120710152838359
2012,22,3,A,001,000001349,20120707184041046
2012,22,3,A,002,000001372,20120710152917187
2012,22,3,A,003,000002067,20120710152921390
2012,22,3,A,004,000001128,20120710152925531
2012,22,3,A,005,000002072,20120710152933640
2012,22,3,A,006,000002125,20120710153037281
2012,22,3,R,001,000001349,20120707184041046
2012,22,3,R,002,000001372,20120710152917187
2012,22,3,R,003,000002067,20120710152921390
2012,22,3,R,004,000001128,20120710152925531
2012,22,3,R,005,000002125,20120710153037281
2012,23,1,A,001,000001463,20120720144845406
2012,23,1,A,002,000002660,20120720144850984
2012,23,1,A,003,000002021,20120720144906437
2012,23,1,A,004,000001095,20120720144912437
2012,23,1,A,005,000001434,20120720145157515
2012,23,1,A,006,000001161,20120720145213500
2012,23,1,A,007,000001162,20120720145224515
2012,23,1,A,008,000001212,20120720145244140
2012,23,1,A,009,000002209,20120726143642843
2012,23,1,A,010,000001107,20120720145307609
2012,23,1,A,011,000007947,20120720145322312
2012,23,1,A,012,000001034,20120720145333609
2012,23,1,A,013,000001116,20120720145341578
2012,23,1,A,014,000001389,20120720145351312
2012,23,1,A,015,000001516,20120720145401093
2012,23,1,A,016,000001148,20120720145410406
2012,23,1,A,017,000002764,20120720145448562
2012,23,1,A,019,000001163,20120720145514171
2012,23,1,A,020,000002601,20120726143651968
2012,23,1,A,021,000004895,20120720145539890
2012,23,1,A,022,000007948,20120720145551015
2012,23,1,A,023,000001202,20120720145557031
2012,23,1,A,024,000001702,20120720145611937
2012,23,1,A,025,000001730,20120720145624015
2012,23,1,A,026,000009024,20120720145710875
2012,23,1,A,027,000001200,20120720145724015
2012,23,1,A,029,000002289,20120720145739062
2012,23,1,A,030,000002817,20120720145754671
2012,23,1,A,031,000007590,20120720145805328
2012,23,1,A,032,000001409,20120720172419125
2012,23,1,A,033,000001140,20120720145831218
2012,23,1,A,034,000001453,20120720145843375
2012,23,1,A,035,000001221,20120720145853750
2012,23,1,A,036,000008137,20120720145953234
2012,23,1,A,037,000001106,20120720150016828
2012,23,1,A,038,000004841,20120720150030312
2012,23,1,A,039,000006270,20120720150047578
2012,23,1,A,040,000008378,20120720150053937
2012,23,1,A,041,000002018,20120720150106828
2012,23,1,A,042,000001545,20120720150117578
2012,23,1,A,043,000002264,20120720150126421
2012,23,1,A,044,000009982,20120720150136328
2012,23,1,A,045,000001354,20120720150146828
2012,23,1,A,046,000009923,20120720150153156
2012,23,1,A,047,000001543,20120720150630031
2012,23,1,A,048,000010114,20120720150914218
2012,23,1,A,049,000010015,20120720150925015
2012,23,1,A,050,000010085,20120720151219328
2012,23,1,A,051,000009102,20120720151232390
2012,23,1,R,001,000001463,20120720144845406
2012,23,1,R,002,000002660,20120720144850984
2012,23,1,R,003,000002021,20120720144906437
2012,23,1,R,004,000001095,20120720144912437
2012,23,1,R,005,000001434,20120720145157515
2012,23,1,R,006,000001161,20120720145213500
2012,23,1,R,007,000001162,20120720145224515
2012,23,1,R,008,000001212,20120720145244140
2012,23,1,R,009,000002209,20120726143642843
2012,23,1,R,010,000001107,20120720145307609
2012,23,1,R,011,000007947,20120720145322312
2012,23,1,R,012,000001034,20120720145333609
2012,23,1,R,013,000001116,20120720145341578
2012,23,1,R,014,000001389,20120720145351312
2012,23,1,R,015,000001516,20120720145401093
2012,23,1,R,016,000001148,20120720145410406
2012,23,1,R,017,000002764,20120720145448562
2012,23,1,R,018,000001163,20120720145514171
2012,23,1,R,019,000002601,20120726143651968
2012,23,1,R,020,000004895,20120720145539890
2012,23,1,R,021,000007948,20120720145551015
2012,23,1,R,022,000001702,20120720145611937
2012,23,1,R,023,000001730,20120720145624015
2012,23,1,R,024,000009024,20120720145710875
2012,23,1,R,025,000001200,20120720145724015
2012,23,1,R,026,000002289,20120720145739062
2012,23,1,R,027,000002817,20120720145754671
2012,23,1,R,028,000007590,20120720145805328
2012,23,1,R,029,000001140,20120720145831218
2012,23,1,R,030,000001453,20120720145843375
2012,23,1,R,031,000001221,20120720145853750
2012,23,1,R,032,000008137,20120720145953234
2012,23,1,R,033,000001106,20120720150016828
2012,23,1,R,034,000004841,20120720150030312
2012,23,1,R,035,000002018,20120720150106828
2012,23,1,R,036,000001545,20120720150117578
2012,23,1,R,037,000002264,20120720150126421
2012,23,1,R,038,000009982,20120720150136328
2012,23,1,R,039,000001354,20120720150146828
2012,23,1,R,040,000001543,20120720150630031
2012,23,1,R,041,000010114,20120720150914218
2012,23,1,R,042,000010015,20120720150925015
2012,23,1,R,043,000001409,20120720172419125
2012,23,2,A,001,000008140,20120720151744343
2012,23,2,A,002,000008141,20120720151818593
2012,23,2,A,003,000001103,20120720151825609
2012,23,2,A,004,000002022,20120720151836718
2012,23,2,A,005,000009834,20120720151847281
2012,23,2,A,006,000001403,20120720151902453
2012,23,2,A,007,000001416,20120720151913062
2012,23,2,A,008,000001729,20120720151940390
2012,23,2,A,009,000010081,20120720151945859
2012,23,2,A,010,000003816,20120720151954406
2012,23,2,A,011,000009672,20120720152022078
2012,23,2,A,012,000009671,20120720152036796
2012,23,2,A,013,000001125,20120720152047953
2012,23,2,A,014,000010042,20120720152055093
2012,23,2,A,015,000004065,20120720152101625
2012,23,2,A,016,000001114,20120726143553218
2012,23,2,A,017,000003964,20120720152116515
2012,23,2,A,018,000003965,20120720152122640
2012,23,2,A,019,000004023,20120720152130265
2012,23,2,A,020,000009737,20120720152139796
2012,23,2,A,021,000001395,20120720152157265
2012,23,2,A,022,000009860,20120720152205484
2012,23,2,A,023,000002244,20120720152216531
2012,23,2,A,024,000008633,20120720152224328
2012,23,2,A,025,000004404,20120720152232015
2012,23,2,A,026,000004405,20120720152238875
2012,23,2,A,027,000001546,20120720152245484
2012,23,2,A,028,000001093,20120720152313906
2012,23,2,A,029,000004166,20120720152334125
2012,23,2,A,030,000010080,20120720152346921
2012,23,2,A,031,000009242,20120720152356515
2012,23,2,A,032,000001351,20120720152410906
2012,23,2,A,033,000009099,20120720152419703
2012,23,2,A,034,000001432,20120720152432265
2012,23,2,A,036,000008518,20120720152448187
2012,23,2,A,037,000001368,20120720152502937
2012,23,2,A,038,000001387,20120720152507562
2012,23,2,A,039,000009668,20120720152526750
2012,23,2,A,040,000001134,20120720163042093
2012,23,2,A,041,000001245,20120720152559718
2012,23,2,A,042,000001357,20120720152608890
2012,23,2,A,043,000007944,20120720152717593
2012,23,2,A,044,000001687,20120720152726265
2012,23,2,A,045,000005354,20120720152738062
2012,23,2,A,046,000002324,20120720152751031
2012,23,2,A,047,000001105,20120720152754921
2012,23,2,A,048,000010072,20120720152803843
2012,23,2,A,049,000002257,20120720152812312
2012,23,2,A,050,000009926,20120720152850765
2012,23,2,A,051,000001096,20120720152900093
2012,23,2,A,052,000002763,20120720172747296
2012,23,2,A,053,000009277,20120720153153593
2012,23,2,A,054,000001164,20120720153330625
2012,23,2,A,055,000001544,20120720154102812
2012,23,2,R,001,000008140,20120720151744343
2012,23,2,R,002,000008141,20120720151818609
2012,23,2,R,003,000001103,20120720151825609
2012,23,2,R,004,000002022,20120720151836718
2012,23,2,R,005,000009834,20120720151847281
2012,23,2,R,006,000001403,20120720151902453
2012,23,2,R,007,000001416,20120720151913062
2012,23,2,R,008,000001729,20120720151940390
2012,23,2,R,009,000010081,20120720151945859
2012,23,2,R,010,000003816,20120720151954406
2012,23,2,R,011,000001125,20120720152047953
2012,23,2,R,012,000004065,20120720152101625
2012,23,2,R,013,000001114,20120726143553218
2012,23,2,R,014,000003964,20120720152116515
2012,23,2,R,015,000003965,20120720152122640
2012,23,2,R,016,000004023,20120720152130265
2012,23,2,R,017,000001395,20120720152157281
2012,23,2,R,018,000009860,20120720152205484
2012,23,2,R,019,000002244,20120720152216531
2012,23,2,R,020,000004404,20120720152232015
2012,23,2,R,021,000004405,20120720152238890
2012,23,2,R,022,000001546,20120720152245484
2012,23,2,R,023,000001093,20120720152313906
2012,23,2,R,024,000010080,20120720152346921
2012,23,2,R,025,000009242,20120720152356515
2012,23,2,R,026,000001351,20120720152410906
2012,23,2,R,027,000001432,20120720152432265
2012,23,2,R,028,000001368,20120720152502937
2012,23,2,R,029,000001387,20120720152507562
2012,23,2,R,030,000001245,20120720152559718
2012,23,2,R,031,000001357,20120720152608890
2012,23,2,R,032,000007944,20120720152717593
2012,23,2,R,033,000001687,20120720152726265
2012,23,2,R,034,000005354,20120720152738062
2012,23,2,R,035,000002324,20120720152751031
2012,23,2,R,036,000001105,20120720152754921
2012,23,2,R,037,000010072,20120720152803843
2012,23,2,R,038,000002257,20120720152812312
2012,23,2,R,039,000009926,20120720152850765
2012,23,2,R,040,000001096,20120720152900093
2012,23,2,R,041,000004542,20120726181750781
2012,23,2,R,042,000009277,20120720153153593
2012,23,2,R,043,000001164,20120720153330625
2012,23,2,R,044,000001544,20120720154102812
2012,23,2,R,045,000001134,20120720163042093
2012,23,4,A,001,000002877,20120726143511968
2012,23,4,A,002,000001136,20120720153653640
2012,23,4,A,003,000001137,20120720153700078
2012,23,4,A,004,000001428,20120720153707171
2012,23,4,A,005,000001427,20120720153714718
2012,23,4,A,006,000001829,20120726143519875
2012,23,4,A,008,000009107,20120720153749515
2012,23,4,R,001,000002877,20120726143511968
2012,23,4,R,002,000001136,20120720153653640
2012,23,4,R,003,000001137,20120720153700078
2012,23,4,R,004,000001428,20120720153707171
2012,23,4,R,005,000001427,20120720153714718
2012,23,4,R,006,000001829,20120726143519875
2013,50,1,A,001,000001630,20130622153737578
2013,50,1,A,002,000009784,20130622153338828
2013,50,1,A,003,000001118,20130622153342890
2013,50,1,A,004,000001646,20130622153350781
2013,50,1,A,005,000001224,20130622153401187
2013,50,1,A,006,000001210,20130622153407609
2013,50,1,A,007,000007944,20130622153454921
2013,50,1,A,008,000001443,20130622153458171
2013,50,1,A,009,000001369,20130622153500468
2013,50,1,A,010,000001503,20130622153614875
2013,50,1,A,011,000001560,20130622153618343
2013,50,1,A,012,000008163,20130622153622000
2013,50,1,A,013,000010731,20130622153624937
2013,50,1,A,014,000002252,20130622153627500
2013,50,1,A,015,000010752,20130622153630000
2013,50,1,A,016,000009732,20130622153631953
2013,50,1,A,017,000004146,20130622153636781
2013,50,1,A,018,000001222,20130622153640031
2013,50,1,A,019,000002230,20130622153642062
2013,50,1,A,020,000010732,20130622153644890
2013,50,1,A,021,000003918,20130622153740531
2013,50,1,A,022,000001183,20130622153742125
2013,50,1,A,023,000001750,20130622153744781
2013,50,1,A,024,000001360,20130622153746890
2013,50,1,A,025,000006225,20130622153748343
2013,50,1,A,026,000010768,20130622153749703
2013,50,1,A,027,000009786,20130622153751359
2013,50,1,A,028,000001207,20130622153753203
2013,50,1,A,029,000001154,20130622153754921
2013,50,1,A,030,000001486,20130622153757984
2013,50,1,A,031,000001255,20130622153801515
2013,50,1,A,032,000002663,20130622153803750
2013,50,1,A,033,000001373,20130622153806546
2013,50,1,A,034,000008164,20130622153815609
2013,50,1,A,035,000001355,20130622153820281
2013,50,1,A,036,000001504,20130622153822468
2013,50,1,A,037,000001221,20130622153824984
2013,50,1,A,038,000001147,20130622153827406
2013,50,1,A,039,000010697,20130622153829500
2013,50,1,A,040,000001702,20130622153831093
2013,50,1,A,041,000001109,20130622153833046
2013,50,1,A,042,000004049,20130622153835375
2013,50,1,A,043,000009785,20130622153949281
2013,50,1,A,044,000001641,20130622154135515
2013,50,1,A,045,000001263,20130622154155437
2013,50,1,R,001,000003918,20130622153740531
2013,50,1,R,002,000009784,20130622153338828
2013,50,1,R,003,000001118,20130622153342890
2013,50,1,R,004,000001646,20130622153350781
2013,50,1,R,005,000001224,20130622153401203
2013,50,1,R,006,000001210,20130622153407609
2013,50,1,R,007,000007944,20130622153454921
2013,50,1,R,008,000001443,20130622153458171
2013,50,1,R,009,000001369,20130622153500468
2013,50,1,R,010,000001503,20130622153614875
2013,50,1,R,011,000001560,20130622153618343
